X,Y,OBJECTID,BearID,ReportDate,MortDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CauseMort,OCauseMort,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
640929.5262,585284.4523,8735,Bear-0000019917,2019/11/17 00:00:00+00,2019/11/17 00:00:00+00,Northeast,Central,Volusia, ,Pierson,32180,29.252222,-81.516667,Illegal Kill, , , , , ,Yes, , ,Unknown,Unknown,250,0,0,0, , , , , ,0, ,
681757.862500001,596459.1715,8736,Bear-0000019918,2019/11/23 00:00:00+00,2019/11/23 00:00:00+00,Northeast,Central,Volusia, ,Ormond Beach,32174,29.3448,-81.093267,Illegal Kill, , , , , ,Yes, , ,Unknown,Adult,0,4,0,0, , , , , ,0, ,
275351.087099999,646262.0515,8737,Bear-0000019856,2019/11/25 00:00:00+00,2019/11/25 00:00:00+00,Northwest,East Panhandle,Gulf, ,Port St. Joe,32456,29.8173916,-85.291504,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,220,2,0,0, , , , , ,0, ,
351905.956700001,658088.9254,8738,Bear-0000019926,2016/06/01 00:00:00+00,2019/11/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92893,-84.49882,Illegal Kill, , , , , ,No, , ,Female,Adult,0,0,0,0, , , , , ,0, ,
618014.796700001,569028.335,8739,Bear-0000019869,2019/11/30 00:00:00+00,2019/12/01 00:00:00+00,Northeast,Central,Marion,ONF,Umatilla,32784,29.10981,-81.75585,Unknown, , , , , ,Yes, , ,Female,Adult,160,12,0,0, , , , , ,0, ,
637801.690699998,562486.8944,8740,Bear-0000019891,2019/12/05 00:00:00+00,2019/12/05 00:00:00+00,Northeast,Central,Lake, ,Paisley,32767,29.0475247,-81.5535592,Illegal Kill, , , , , ,Yes, , ,Female,Adult,200,16,0,0, , , , , ,0, ,
390733.015700001,705465.7849,8741,Bear-0000019915,2019/12/19 00:00:00+00,2019/12/17 00:00:00+00,Northwest,East Panhandle,Leon, ,TALLAHASSEE,32305,30.3566,-84.0965,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,183,1,0,0, , , , , ,0, ,
692565.8222,524317.0849,8742,Bear-0000019919,2019/12/21 00:00:00+00,2019/12/21 00:00:00+00,Northeast,Central,Volusia, ,Mims,32754,28.693004,-80.999914,Unknown, , , , , ,Yes, , ,Male,Adult,500,6,0,0, , , , , ,0, ,
640760.869600002,539681.278,8743,Bear-0000019920,2019/12/21 00:00:00+00,2019/12/21 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.84167,-81.527827,Illegal Kill, , , , , ,Yes, , ,Female,Juvenile,125,1,0,0, , , , , ,0, ,
622312.127300002,571719.8878,8744,Bear-0000019933,2019/12/21 00:00:00+00,2019/12/21 00:00:00+00,Northeast,Central,Marion,ONF,Altoona,32702,29.133333,-81.711111,Illegal Kill, , , , , ,Yes, , ,Male,Adult,224,4,0,0, , , , , ,0, ,
602528.7608,580883.7893,8745,Bear-0000019930,2019/12/28 00:00:00+00,2019/12/28 00:00:00+00,Northeast,Central,Marion,ONF,Silver Springs,34488,29.219006,-81.91316,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,250,1,0,0, , , , , ,0, ,
249168.827199999,681149.2639,8746,Bear-0000019947,2020/01/24 00:00:00+00,2020/01/24 00:00:00+00,Northwest,East Panhandle,Bay, ,Callaway,32404,30.128912,-85.5673494,Illegal Kill, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
147019.390799999,720557.6131,8747,Bear-0000019945,2020/02/03 00:00:00+00,2020/02/03 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Fort Walton Beach,32547,30.468243,-86.637326,Illegal Kill, , , , , ,Yes, , ,Female,Juvenile,112,1,0,0, , , , , ,0, ,
649871.055300001,553072.1799,8748,Bear-0000019962,2020/03/24 00:00:00+00,2020/03/24 00:00:00+00,Northeast,Central,Lake, ,EUSTIS,32736,28.960552,-81.431445,Unknown, , , , , ,Yes, , ,Female,Juvenile,100,1,0,0, , , , , ,0, ,
621266.987399999,582705.0412,8749,Bear-0000019982,2020/05/09 00:00:00+00,2020/05/09 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.232417,-81.719778,Natural, , , , , , , , ,Unknown,Adult,0,12,0,0, , , , , ,0, ,
655257.8858,537544.2277,8750,Bear-0000019994,2020/05/10 00:00:00+00,2020/05/10 00:00:00+00,Northeast,Central,Seminole, ,SANFORD,32771,28.819735,-81.379479,Unknown, , , , , ,Yes, , ,Unknown,Juvenile,200,1,0,0, , , , , ,0, ,
647273.534600001,250953.9877,8751,Bear-0000020028,2020/06/04 00:00:00+00,2020/06/04 00:00:00+00,South,South,Collier,Golden Gate Estates,NAPLES,34120,26.2407612,-81.5205737,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,150,1,0,0, , , , , ,0, ,
611717.057700001,596920.3097,8752,Bear-0000020039,2020/06/16 00:00:00+00,2020/06/16 00:00:00+00,Northeast,Central,Marion, ,Salt Springs,32134,29.3619725,-81.8155771,Illegal Kill, , , , , ,Yes, , ,Male,Adult,250,4,0,0, , , , , ,0, ,
646374.481899999,246564.7565,8753,Bear-0000020165,2020/06/22 00:00:00+00,2020/06/22 00:00:00+00,South,South,Collier,Golden Gate Estates,NAPLES,34117,26.201384,-81.5304674,Illegal Kill, , , , , ,Yes, , ,Male,Adult,520,3,0,0, , , , , ,0, ,
649210.054000001,547392.3272,8754,Bear-0000020179,2020/09/19 00:00:00+00,2020/09/19 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.90954,-81.43945,Illegal Kill, , , , , ,Yes, , ,Male,Adult,350,9,0,0, , , , , ,0, ,
641544.824000001,543807.7573,8755,Bear-0000020207,2020/10/05 00:00:00+00,2020/09/28 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.878679,-81.518927,Illegal Kill, , , , , ,Yes, , ,Female,Juvenile,180,2,0,0, , , , , ,0, ,
369676.8442,680516.7123,8756,Bear-0000020180,2020/09/30 00:00:00+00,2020/09/30 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Crawfordville,32327,30.1315,-84.3151,Unknown, , , , , ,Yes, , ,Male,Adult,250,0,0,0, , , , , ,0, ,
638354.2896,575650.9126,8757,Bear-0000020206,2020/10/02 00:00:00+00,2020/10/01 00:00:00+00,Northeast,Central,Lake, ,Astor,32102,29.1659484,-81.5451801,Illegal Kill, , , , , ,Yes, , ,Male,Adult,400,7,0,0, , , , , ,0, ,
656075.0713,567639.2033,8758,Bear-0000020196,2020/10/10 00:00:00+00,2020/10/10 00:00:00+00,Northeast,Central,Volusia, ,DeLand,32720,29.090522,-81.36449,OTHER,Hit by Train, , , , ,Yes, , ,Male,Juvenile,225,2,0,0, , , , , ,0, ,
648774.3609,549938.5465,8759,Bear-0000020200,2020/10/10 00:00:00+00,2020/10/10 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.932545,-81.443383,Illegal Kill, , , , , ,Yes, , ,Female,Adult,200,7,0,0, , , , , ,0, ,
367236.366300002,688881.2708,8760,Bear-0000020198,2020/10/11 00:00:00+00,2020/10/11 00:00:00+00,Northwest,East Panhandle,Wakulla, ,CRAWFORDVILLE,32327,30.2068,-84.3407,Illegal Kill, , , , , ,Yes, , ,Female,Adult,114,10,2,0, , , , , ,0, ,
365637.194899999,684590.2587,8761,Bear-0000020199,2020/10/10 00:00:00+00,2020/10/11 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Crawfordville,32327,30.1681,-84.3572,Unknown, , , , , ,Yes, , ,Female,Adult,160,15,0,0, , , , , ,0, ,
674526.096299998,229116.5374,8762,Bear-0000020234,2020/10/14 00:00:00+00,2020/10/14 00:00:00+00,South,South,Collier, ,Ochopee,34141,26.038832,-81.252275,Illegal Kill, , , , , ,Yes, , ,Male,Adult,350,3,0,0, , , , , ,0, ,
353143.134100001,680348.4784,8763,Bear-0000020227,2020/10/19 00:00:00+00,2020/10/20 00:00:00+00,Northwest,East Panhandle,Wakulla, ,SOPCHOPPY,32358,30.1295,-84.4869,Illegal Kill, , , , , ,Yes, , ,Unknown,Adult,250,4,0,0, , , , , ,0, ,
649423.930500001,537225.4904,8764,Bear-0000020231,2020/10/20 00:00:00+00,2020/10/20 00:00:00+00,Northeast,Central,Lake,OTHER,Sorrento,32776,28.817969,-81.4394219,Unknown, , , , , ,Yes, , ,Female,Adult,125,8,0,0, , , , , ,0, ,
639117.899900001,576281.7348,8765,Bear-0000020225,2020/10/22 00:00:00+00,2020/10/21 00:00:00+00,Northeast,Central,Lake, ,Astor,32102,29.171491,-81.537188,Unknown, , , , , ,Yes, , ,Unknown,Cub,0,0.75,0,0, , , , , ,0, ,
615105.276000001,555267.9672,8766,Bear-0000020230,2020/10/23 00:00:00+00,2020/10/23 00:00:00+00,Northeast,Central,Marion, ,Umatilla,32784,28.986389,-81.788333,Unknown, , , , , ,Yes, , ,Male,Cub,40,0.75,0,0, , , , , ,0, ,
608761.6609,570244.0016,8767,Bear-0000020269,2020/10/25 00:00:00+00,2020/10/25 00:00:00+00,Northeast,Central,Marion, ,OCKLAWAHA,32179,29.12224,-81.85086,Unknown, , , , , ,Yes, , ,Unknown,Adult,0,0,0,0, , , , , ,0, ,
605156.563700002,608893.5953,8768,Bear-0000020270,2020/10/25 00:00:00+00,2020/10/25 00:00:00+00,Northeast,Central,Marion, ,OCALA NATL FOREST,32134,29.47082,-81.88113,Illegal Kill, , , , , ,Yes, , ,Unknown,Adult,0,0,0,0, , , , , ,0, ,
628374.685899999,555532.3186,8769,Bear-0000020321,2020/11/14 00:00:00+00,2020/11/14 00:00:00+00,Northeast,Central,Lake, ,ALTOONA,32702,28.98656,-81.65188,Unknown, , , , , ,Yes, , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
403413.3277,677395.9955,8770,Bear-0000020365,2020/11/29 00:00:00+00,2020/11/29 00:00:00+00,North Central,East Panhandle,Taylor, ,Monticello,32336,30.10373,-83.96454,Unknown, , , , , ,Yes, , ,Male,Adult,400,11,0,0, , , , , ,0, ,
643796.045200001,590847.1163,8771,Bear-0000020360,2020/12/08 00:00:00+00,2020/12/08 00:00:00+00,Northeast,Central,Volusia, ,Seville,32190,29.3017845,-81.4859603,Unknown, , , , , ,Yes, , ,Female,Adult,150,9,0,0, , , , , ,0, ,
649599.875100002,550304.6645,8772,Bear-0000020381,2020/12/17 00:00:00+00,2020/12/17 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.9356868,-81.4348235,Unknown, , , , , ,Yes, , ,Female,Adult,275,5,0,0, , , , , ,0, ,
609625.155499998,555083.2914,8773,Bear-0000020383,2020/12/19 00:00:00+00,2020/12/19 00:00:00+00,Northeast,Central,Marion, ,WEIRSDALE,32195,28.9856,-81.8447,Unknown, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
618284.996599998,595483.075,8774,Bear-0000020390,2020/12/25 00:00:00+00,2020/12/25 00:00:00+00,Northeast,Central,Marion, ,FORT MC COY,32134,29.347967,-81.748097,Unknown, , , , , ,Yes, , ,Female,Adult,250,9,0,0, , , , , ,0, ,
677481.237199999,556275.625,8775,Bear-0000020430,2021/01/01 00:00:00+00,2020/12/31 00:00:00+00,Northeast,Central,Volusia, ,DeLand,32724,28.983927,-81.14696,Illegal Kill, , , , , ,Yes, , ,Male,Cub,70,0.91,0,0, , , , , ,0, ,
677481.237199999,556275.625,8776,Bear-0000020431,2021/01/01 00:00:00+00,2020/12/31 00:00:00+00,Northeast,Central,Volusia, ,DeLand,32724,28.983927,-81.14696,Illegal Kill, , , , , ,Yes, , ,Female,Adult,250,4,1,0, , , , , ,0, ,
639541.6303,552358.4339,8777,Bear-0000020473,2021/01/19 00:00:00+00,2021/01/19 00:00:00+00,Northeast,Central,Lake, ,Paisley,32767,28.9560233,-81.5377442,Unknown, , , , , ,Yes, , ,Male,Cub,60,0.91,0,0, , , , , ,0, ,
642962.0755,526236.1435,8778,Bear-0000020438,2021/01/20 00:00:00+00,2021/01/20 00:00:00+00,Northeast,Central,Orange, ,Apopka,32712,28.7202259,-81.5080203,Unknown, , , , , ,Yes, , ,Unknown,Adult,130,0,0,0, , , , , ,0, ,
613228.016600002,629981.1607,8779,Bear-0000020469,2021/01/26 00:00:00+00,2021/01/26 00:00:00+00,Northeast,Central,Putnam, ,Palatka,32177,29.659444,-81.793889,Illegal Kill, , , , , ,Yes, , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
606217.6369,570835.2023,8780,Bear-0000020464,2021/01/26 00:00:00+00,2021/01/27 00:00:00+00,Northeast,Central,Marion, ,Ocklawaha,32179,29.12796,-81.87694,OTHER,"Foreign body, peritonitis", , , , ,Yes, , ,Female,Juvenile,40,1,0,0, , , , , ,0, ,
652636.4417,552922.0666,8781,Bear-0000020462,2021/01/29 00:00:00+00,2021/01/29 00:00:00+00,Northeast,Central,Lake, ,DELAND,32720,28.958679,-81.403059,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,450,2,0,0, , , , , ,0, ,
628432.759799998,588143.5537,8782,Bear-0000020472,2021/02/01 00:00:00+00,2021/01/31 00:00:00+00,Northeast,Central,Marion, ,FORT MC COY,32134,29.280173,-81.64488,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,500,2,0,0, , , , , ,0, ,
655269.101799998,559715.9574,8783,Bear-0000020467,2021/02/02 00:00:00+00,2021/02/02 00:00:00+00,Northeast,Central,Volusia, ,DeLand,32720,29.0193427,-81.3745184,Illegal Kill, , , , , ,Yes, , ,Male,Adult,400,6,0,0, , , , , ,0, ,
658806.229800001,554873.5488,8784,Bear-0000020471,2021/02/03 00:00:00+00,2021/02/03 00:00:00+00,Northeast,Central,Volusia, ,Orange City,32763,28.9750638,-81.3392242,Unknown, , , , , , , , ,Unknown,Adult,350,0,0,0, , , , , ,0, ,
663882.180100001,219201.6094,8785,Bear-0000020506,2021/04/09 00:00:00+00,2021/04/07 00:00:00+00,South,South,Collier, ,NAPLES,34114,25.9516,-81.3609,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,450,1,0,0, , , , , ,0, ,
336185.976399999,650424.9406,8786,Bear-0000020535,2021/05/17 00:00:00+00,2021/05/15 00:00:00+00,Northwest,East Panhandle,Franklin, ,CARRABELLE,32322,29.8592278,-84.6614348,Illegal Kill, , , , , ,Yes, , ,Female,Adult,125,4,2,0, , , , , ,0, ,
626240.180100001,590193.9102,8787,Bear-0000020543,2021/06/06 00:00:00+00,2021/06/06 00:00:00+00,Northeast,Central,Marion, ,FORT MC COY,32134,29.29901,-81.66708,Unknown, , , , , ,Yes, , ,Male,Adult,350,5,0,0, , , , , ,0, ,
599021.751200002,578076.5387,8788,Bear-0000020549,2021/06/13 00:00:00+00,2021/06/13 00:00:00+00,Northeast,Central,Marion, ,SILVER SPRINGS,34488,29.1942585,-81.9497701,Illegal Kill, , , , , ,Yes, , ,Unknown,Juvenile,0,2,0,0, , , , , ,0, ,
663579.2828,218800.9988,8789,Bear-0000020559,2021/06/16 00:00:00+00,2021/06/16 00:00:00+00,South,South,Collier, ,Naples,34114,25.948049,-81.364014,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,143,2,0,0, , , , , ,0, ,
143091.359099999,717508.9016,8790,Bear-0000020573,2021/06/25 00:00:00+00,2021/06/25 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,HURLBURT FIELD,32544,30.440015,-86.677573,Natural, , , , , ,Yes, , ,Unknown,Juvenile,10,1,0,0, , , , , ,0, ,
638414.586399999,259685.0603,8791,Bear-0000020613,2021/07/16 00:00:00+00,2021/07/16 00:00:00+00,South,South,Collier,Golden Gate Estates,NAPLES,34120,26.320988,-81.607682,Illegal Kill, , , , , ,Yes, , ,Female,Adult,240,6,0,0, , , , , ,0, ,
126967.114,740647.0155,8792,Bear-0000020609,2021/08/02 00:00:00+00,2021/08/02 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,Milton,32583,30.645214,-86.851141,Natural,Killed by another bear, , , , ,Yes, , ,Male,Adult,255,4,0,0, , , , , ,0, ,
651568.4509,243245.9974,8793,Bear-0000021762,2021/10/08 00:00:00+00,2021/08/23 00:00:00+00,South,South,Collier, ,Ochopee,34141,26.17054,-81.4791,Unknown, , , , , ,No, , ,Female,Adult,200,0,0,0, , , , , ,0, ,
606795.0471,546741.1035,8794,Bear-0000020635,2021/08/31 00:00:00+00,2021/08/29 00:00:00+00,Northeast,Central,Lake, ,Lady Lake,32159,28.9109323,-81.8752702,Unknown, , , , , ,Yes, , ,Male,Adult,0,0,0,0, , , , , ,0, ,
563569.166099999,699386.4159,8795,Bear-0000020634,2021/09/06 00:00:00+00,2021/09/06 00:00:00+00,North Central,North,Baker, ,SANDERSON,32087,30.291684,-82.297685,Illegal Kill, , , , , ,Yes, , ,Unknown,Adult,175,5,0,0, , , , , ,0, ,
578810.274300002,648796.5991,8796,Bear-0000020676,2021/09/20 00:00:00+00,2021/09/20 00:00:00+00,North Central,Central,Bradford, ,Gainesville,32608,29.834,-82.147,Unknown, , , , , ,Yes, , ,Female,Adult,204,6,0,0, , , , , ,0, ,
629101.727299999,556583.5701,8797,Bear-0000020678,2021/09/20 00:00:00+00,2021/09/20 00:00:00+00,Northeast,Central,Lake, ,ALTOONA,32702,28.9959,-81.6442,Illegal Kill, , , , , ,Yes, , ,Female,Cub,20,0.75,0,0, , , , , ,0, ,
617856.1468,598302.5134,8798,Bear-0000020662,2021/09/22 00:00:00+00,2021/09/22 00:00:00+00,Northeast,Central,Marion, ,FORT MC COY,32134,29.373425,-81.75199,Illegal Kill, , , , , ,Yes, , ,Female,Adult,250,5,0,0, , , , , ,0, ,
652638.0187,547286.62,8799,Bear-0000020685,2021/10/09 00:00:00+00,2021/10/09 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.907943,-81.404262,Illegal Kill, , , , , ,Yes, , ,Female,Adult,200,9,0,0, , , , , ,0, ,
645129.020599999,258301.3874,8800,Bear-0000020771,2021/10/13 00:00:00+00,2021/10/13 00:00:00+00,South,South,Collier,Golden Gate Estates,Naples,34120,26.307334,-81.540602,Illegal Kill, , , , , ,Yes, , ,Male,Adult,500,3,0,0, , , , , ,0, ,
563878.403200001,659659.1246,8801,Bear-0000020697,2021/10/16 00:00:00+00,2021/10/16 00:00:00+00,North Central,Central,Bradford, ,Brooker,32622,29.933776,-82.300166,Illegal Kill, , , , , ,Yes, , ,Male,Adult,260,5,0,0, , , , , ,0, ,
644548.7718,523121.9616,8802,Bear-0000020703,2021/10/18 00:00:00+00,2021/10/17 00:00:00+00,Northeast,Central,Orange, ,APOPKA,32712,28.6919,-81.4924,Illegal Kill, , , , , ,Yes, , ,Male,Adult,250,5,0,0, , , , , ,0, ,
590091.392900001,687118.1996,8803,Bear-0000020711,2021/10/16 00:00:00+00,2021/10/17 00:00:00+00,North Central,Central,Clay, ,JACKSONVILLE,32234,30.1776,-82.02375,Unknown, , , , , ,Yes, , ,Male,Adult,0,0,0,0, , , , , ,0, ,
617248.9967,593109.3637,8804,Bear-0000020712,2021/10/25 00:00:00+00,2021/10/25 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.3267631,-81.7592273,Illegal Kill, , , , , ,Yes, , ,Unknown,Adult,0,0,0,0, , , , , ,0, ,
642825.3347,394251.5741,8805,Bear-0000020891,2021/10/26 00:00:00+00,2021/10/26 00:00:00+00,Southwest,South Central,Highlands,Sun 'n Lake,SEBRING,33872,27.532023,-81.536463,Illegal Kill, , , , , ,Yes, , ,Female,Adult,200,4,3,0, , , , , ,0, ,
642825.3347,394251.5741,8806,Bear-0000020892,2021/10/26 00:00:00+00,2021/10/26 00:00:00+00,Southwest,South Central,Highlands,Sun 'n Lake,SEBRING,33872,27.532023,-81.536463,Illegal Kill, , , , , ,Yes, , ,Male,Cub,50,0.75,0,0, , , , , ,0, ,
651896.187199999,546830.835,8807,Bear-0000020786,2021/10/30 00:00:00+00,2021/10/30 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.90398,-81.41198,Illegal Kill, , , , , ,Yes, , ,Female,Adult,200,6,0,0, , , , , ,0, ,
594336.575100001,593970.3589,8808,Bear-0000020745,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,Northeast,Central,Marion, ,Fort McCoy,32134,29.3380678,-81.9953646,Unknown, , , , , ,Yes, , ,Unknown,Adult,250,4,0,0, , , , , ,0, ,
609315.472600002,575611.0526,8809,Bear-0000020757,2021/11/15 00:00:00+00,2021/11/15 00:00:00+00,Northeast,Central,Marion, ,SILVER SPRINGS,34488,29.170478,-81.844194,Illegal Kill, , , , , ,Yes, , ,Male,Adult,450,7,0,0, , , , , ,0, ,
618144.176800001,614583.6598,8810,Bear-0000020762,2021/11/16 00:00:00+00,2021/11/16 00:00:00+00,Northeast,Central,Putnam, ,PALATKA,32177,29.519985,-81.745948,Illegal Kill, , , , , ,Yes, , ,Female,Adult,125,9,0,0, , , , , ,0, ,
628576.894499999,605531.3419,8811,Bear-0000020785,2021/11/21 00:00:00+00,2021/11/22 00:00:00+00,Northeast,Central,Putnam, ,CRESCENT CITY,32112,29.4367133,-81.6399639,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,250,2,0,0, , , , , ,0, ,
605734.646299999,558983.7034,8812,Bear-0000020905,2021/12/03 00:00:00+00,2021/12/03 00:00:00+00,Northeast,Central,Marion, ,Ocklawaha,32179,29.021325,-81.884005,Illegal Kill, , , , , ,Yes, , ,Female,Juvenile,150,1,0,0, , , , , ,0, ,
635480.210900001,723765.5362,8813,Bear-0000020922,2021/12/11 00:00:00+00,2021/12/11 00:00:00+00,North Central,North,Duval, ,JACKSONVILLE,32226,30.5004,-81.5444,Illegal Kill, , , , , ,Yes, , ,Male,Adult,300,3,0,0, , , , , ,0, ,
529223.0262,691776.5283,8814,Bear-0000020966,2022/01/12 00:00:00+00,2022/01/12 00:00:00+00,North Central,North,Columbia, ,LAKE CITY,32055,30.226948,-82.655967,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,75,1,0,0, , , , , ,0, ,
639534.0539,576155.2203,8815,Bear-0000020982,2022/01/17 00:00:00+00,2022/01/17 00:00:00+00,Northeast,Central,Lake, ,ASTOR,32102,29.170277,-81.532929,Illegal Kill, , , , , ,Yes, , ,Male,Adult,600,5,0,0, , , , , ,0, ,
500252.656100001,718800.8654,8816,Bear-0000020994,2022/02/12 00:00:00+00,2022/02/12 00:00:00+00,North Central,North,Hamilton, ,Jasper,32052,30.4729627,-82.9548857,Unknown, , , , , ,Yes, , ,Female,Adult,125,4,0,0, , , , , ,0, ,
507416.5726,723766.3516,8817,Bear-0000021001,2022/02/17 00:00:00+00,2022/02/17 00:00:00+00,North Central,North,Hamilton, ,JASPER,32052,30.517139,-82.879737,Unknown, , , , , ,Yes, , ,Unknown,Adult,0,9,0,0, , , , , ,0, ,
621415.594500002,280533.6076,8818,Bear-0000021028,2022/03/23 00:00:00+00,2022/03/23 00:00:00+00,Southwest,South,Lee, ,FORT MYERS,33913,26.51165,-81.774441,Unknown, , , , , ,Yes, , ,Male,Adult,175,5,0,0, , , , , ,0, ,
609525.6994,564387.6659,8819,Bear-0000021014,2022/03/31 00:00:00+00,2022/03/29 00:00:00+00,Northeast,Central,Marion, ,Ocklawaha,0,29.06939,-81.84405,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,150,1,0,0, , , , , ,0, ,
607046.0154,612798.5025,8820,Bear-0000021031,2022/04/19 00:00:00+00,2022/04/18 00:00:00+00,Northeast,Central,Marion, ,FORT MC COY,32134,29.50569,-81.86092,Illegal Kill, , , , , ,Yes, , ,Male,Adult,350,4,0,0, , , , , ,0, ,
626291.545600001,557354.3335,8821,Bear-0000021069,2022/06/03 00:00:00+00,2022/06/03 00:00:00+00,Northeast,Central,Marion, ,ALTOONA,32702,29.00332,-81.67294,Illegal Kill, , , , , ,Yes, , ,Female,Adult,195,9,0,0, , , , , ,0, ,
635959.879700001,544148.8497,8822,Bear-0000021111,2022/06/15 00:00:00+00,2022/06/15 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.88275,-81.57621,Illegal Kill, , , , , ,Yes, , ,Male,Adult,275,6,0,0, , , , , ,0, ,
679404.493999999,519906.7935,8823,Bear-0000021105,2022/06/26 00:00:00+00,2022/06/26 00:00:00+00,Northeast,Central,Seminole, ,Chuluota,32766,28.65612,-81.135876,Illegal Kill, , , , , ,Yes, , ,Male,Juvenile,250,1,0,0, , , , , ,0, ,
639147.813200001,552022.5482,8824,Bear-0000021112,2022/06/29 00:00:00+00,2022/06/28 00:00:00+00,Northeast,Central,Lake, ,PAISLEY,32767,28.95307,-81.54186,Unknown, , , , , ,Yes, , ,Male,Adult,0,0,0,0, , , , , ,0, ,
653120.202500001,535820.9437,8825,Bear-0000021107,2022/07/05 00:00:00+00,2022/07/01 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.804628,-81.401791,Unknown, , , , , ,Yes, , ,Unknown,Adult,175,8,0,0, , , , , ,0, ,
601065.012499999,561496.1383,8826,Bear-0000021130,2022/07/15 00:00:00+00,2022/07/15 00:00:00+00,Northeast,Central,Marion, ,OCKLAWAHA,32179,29.04466,-81.93159,Illegal Kill, , , , , ,Yes, , ,Female,Adult,270,13,0,0, , , , , ,0, ,
680559.866999999,560566.5883,8827,Bear-0000021132,2022/07/17 00:00:00+00,2022/07/17 00:00:00+00,Northeast,Central,Volusia, ,NEW SMYRNA BEACH,32168,29.021912,-81.114285,Illegal Kill, , , , , ,Yes, , ,Male,Adult,300,11,0,0, , , , , ,0, ,
131092.529800002,742550.26,8828,Bear-0000021136,2022/07/18 00:00:00+00,2022/07/20 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,MILTON,32583,30.663215,-86.808529,Unknown, , , , , ,Yes, , ,Unknown,Juvenile,150,1,0,0, , , , , ,0, ,
606530.607999999,557177.596,8829,Bear-0000021162,2022/08/08 00:00:00+00,2022/08/08 00:00:00+00,Northeast,Central,Marion, , ,32179,29.00494,-81.87614,Illegal Kill, , , , , ,Yes, , ,Female,Adult,180,5,2,0, , , , , ,0, ,
631441.885499999,560879.1119,8830,Bear-0000021160,2022/08/12 00:00:00+00,2022/08/12 00:00:00+00,Northeast,Central,Lake, ,Altoona,32702,29.03417,-81.61929,Illegal Kill, , , , , ,Yes, , ,Male,Adult,410,3,0,0, , , , , ,0, ,
160685.7608,723715.2042,8831,Bear-0000021171,2022/08/14 00:00:00+00,2022/08/14 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,VALPARAISO,32580,30.499253,-86.49556,Illegal Kill, , , , , ,Yes, , ,Female,Juvenile,150,1,0,0, , , , , ,0, ,
663856.287,218939.337,8832,Bear-0000021438,2022/09/25 00:00:00+00,2022/10/26 00:00:00+00,South,South,Collier, ,Naples,34114,25.949242,-81.361215,OTHER,electrocution at power pole transformer, , , , ,Yes, , ,Male,Juvenile,80,1,0,0, , , , , ,0, ,
